id,latitude,longitude,reason
15706,-6.308217773602168,39.57897681945865,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15707,42.80100572780344,10.722355842590332,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15708,42.827651,10.739439,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15709,42.844692,10.77035,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15710,42.86867,10.753837,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15711,42.735206,10.433057,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15712,42.987243,10.895816,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
15713,42.880388,10.775679,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16200,48.942551621480376,2.3171603679656987,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16201,-12.583046616593338,13.265647917520969,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16204,26.231530373199714,34.21339936800587,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16205,26.55515367182388,34.03660471976111,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16206,26.635874299090272,33.98157137805902,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16207,40.99512360567748,17.235619897163645,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16212,40.10216984426463,23.306164990883808,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16213,40.076757917084194,23.307665429045162,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16214,26.318728927046806,34.1836863564757,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16215,26.402863771666365,34.114993780643765,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16216,26.103514726858656,34.28678511672431,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16217,26.10398198887582,34.288319303497616,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16219,26.002795701760302,34.335746153701386,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16391,9.764085697212597,-84.88981246948244,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16397,47.867,16.387,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16421,26.205850894748632,34.21962261199952,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16422,25.9821679796338,34.346689524444216,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16640,12.51970934358291,-81.72961235046388,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
16893,36.621796594468435,29.045104980468754,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17119,51.68316,4.876674,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17151,-36.82223713626622,175.79910278320312,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17154,-32.20857986836957,152.567107292125,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17156,2.893023642266905,104.05593013901903,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17636,-27.114374995677565,-70.92343910258933,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17637,-27.116093932203174,-70.92176941413126,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17645,-7.986137669698272,39.814796447753906,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17646,-7.998037255129476,39.80544090270997,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17678,44.771599220698896,-75.37020206451417,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17809,48.254941236701455,4.334363002881211,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17845,51.18921531376197,-4.663567381674217,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17854,-7.954219570859076,39.80282311071751,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17855,-8.008576597979689,39.7982996338035,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
17906,59.5704533,15.8215768,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
18072,9.592329288743196,-79.65620029735385,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
18171,-23.829398549334496,-45.39263247226177,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
18279,43.03765414141818,16.26834869384766,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
18280,36.688828818794114,27.677414417266846,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
18281,43.00948626978368,16.066449406308266,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
18282,43.05364925384085,16.04038238525391,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
18500,40.501,-114.0,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
18798,-42.7852283500159,-64.95430469512941,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
18800,-8.314352261762792,124.36699390411378,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
18801,36.74404261067078,24.463205337524418,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
19001,19.7284124004376,-156.0623359680176,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
19002,37.09612765001264,25.372581877988186,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
19003,37.09402245495897,25.344150513770735,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
19004,37.07633993142779,25.33983767569599,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
19018,43.35975923864418,140.52423477172854,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
19195,10.497686146705865,-85.80266475677492,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
19382,17.942277219910853,-66.87292054608847,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
19388,36.60285036840544,30.580143698390607,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
19622,12.213654897714802,-68.33487640630214,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20165,43.47185753169369,10.333628654479982,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20166,43.47304099959119,10.329723358154299,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20173,52.198006641445374,4.485125541687013,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20194,36.01809053695328,14.340269565582275,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20295,10.6327778,-75.83111111111111,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20300,10.4102778,-75.80055555555555,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20317,10.264080182144182,-75.59885501861574,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20318,46.489787877425044,-93.94339215143101,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20320,49.45102048427069,-123.24003659999998,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20382,-32.256362100282246,115.750150680542,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20424,10.282491301524178,-75.59752464294435,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20425,10.293385449421748,-75.59297561645509,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20426,10.374166666666667,-75.6666666388889,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20427,10.5711111,-75.68,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20428,10.4552778,-75.8338888888889,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20429,10.6244444,-75.82861111111112,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20430,10.5172222,-75.8725,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20431,10.6038889,-75.70583333333335,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20432,10.6425,-75.83000000000001,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20434,10.4888889,-75.75972222222222,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20435,10.4636111,-75.75583333333333,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20437,38.275,15.224722222222223,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20438,37.06531408309759,25.322628021240238,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20546,-32.209343,115.76751,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20579,-32.137173,115.744529,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20789,45.87838723654434,9.350738525390627,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20794,-8.05515009747361,-34.7765535877077,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20802,-32.105389,115.76148,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20803,-32.27388,115.731064,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20806,-15.532091110510432,167.169942855835,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20811,37.706598,-25.435852,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20813,28.85564963606293,-13.842172622680666,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20827,-32.053481,115.72614,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20828,-32.14117,115.760322,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20829,-32.32,115.7,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20830,36.54988,29.115132,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20831,-20.439238211899053,57.7487325668335,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20833,-0.777452,-89.519305,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
20846,45.05466668861169,-92.69564151763917,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21043,24.84166388888889,-80.61849722222222,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21046,1.2428596339823628,103.83985522489779,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21052,49.326507,-122.947376,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21079,34.906135051768004,-82.90793788324054,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21080,34.712637352763714,-82.95556415064458,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21083,34.844486416877416,138.76419067382815,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21086,26.502089,127.844006,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21143,38.97142119417929,26.516876513605073,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21145,46.47194587709072,-80.9900736808777,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21171,39.85265652344575,-84.79597818088715,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21176,49.324758369828,-122.88753032684328,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21179,42.66206262796892,-70.62349274754526,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21210,9.945518164469998,99.99056339263917,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21284,-17.516011450289696,-149.52487090213697,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21285,-17.50974974336432,-149.5238425587837,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21286,17.001348,-61.761618,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21291,32.6468,16.98986,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21357,24.054243167486906,37.859712839126594,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21358,24.054166666666667,37.8575,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21359,23.833055555555557,37.90416666666667,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21360,23.859444444444446,37.890277777777776,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21361,23.753611111111113,37.97416666666667,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21364,13.653585,-89.03651,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21366,34.593932731351,32.76947021484376,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21367,34.602410961291504,32.76535034179688,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21370,47.478572973183525,9.502401351928711,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21373,46.16724489177371,8.850442171096804,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21374,46.251243545753084,8.843720555305481,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21410,32.85695061212176,-117.26050257682802,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21412,32.736173,-16.67823,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21415,7.6837733211111425,98.88725280761719,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21505,43.4836213497221,16.306650638580326,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21507,46.260037,8.836633,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21508,-33.96713,151.256422,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21533,47.08070194669029,-1.0597944259643557,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21535,42.58474911426277,8.727092742919924,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21536,46.736868008947994,-71.40031814575197,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21540,17.755335156376695,-64.90310668945314,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21601,8.675773,-77.371042,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21602,8.677791,-77.371415,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21608,8.65711,-77.353712,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21609,8.651922,-77.34881,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21610,8.651158,-77.346969,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21611,8.65005,-77.346141,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21612,8.644965,-77.339072,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21613,8.644108,-77.338358,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21614,8.643803,-77.341009,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21615,8.641731,-77.341841,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21616,8.641734,-77.338052,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21617,8.672042,-77.357978,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21618,8.664576,-77.353662,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21619,8.615671,-77.327829,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21620,8.610392,-77.318733,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21621,8.612765,-77.318876,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21622,8.616646,-77.326321,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21623,8.619256,-77.324364,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21630,18.362345911229017,-64.8671865463257,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21713,-32.001726,115.534897,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21775,-0.7596222539762707,-90.30577182769777,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21779,-0.7576912327767396,-90.27912139892578,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21780,-0.7593218729573941,-90.30551433563234,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21781,39.61815,-104.65388,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21802,26.495618,54.101229,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21803,26.501609,54.085007,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21804,26.503145,54.091873,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21805,46.702820197641245,13.41061592102051,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21806,26.506909,54.054108,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21807,26.518411,54.052649,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21808,26.527953,54.055052,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21809,26.462736,54.17942,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21810,26.539394,54.029517,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21811,11.981393780410366,-61.78178787231445,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21939,26.637639,53.753357,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21944,12.433291666666666,101.66665277777778,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21965,26.54832,53.897756,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
21971,47.86896290038309,16.383833885192875,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22089,-6.158912853126718,39.52726364135743,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22090,-6.158326172703974,39.52548265457153,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22096,36.60955097489402,-121.89527921787692,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22099,12.609851342030542,-70.05663868831401,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22103,27.808496766,33.918662992,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22104,7.651023951028489,-81.70708179473878,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22106,26.479946,53.978577,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22107,26.526129,53.907616,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22108,26.493092,53.97377,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22109,26.52465,53.907595,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22111,42.405206634470666,27.730007171630863,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22116,19.35265,-81.16605,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22118,19.353611,-81.163333,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22121,19.35635,-81.142567,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22122,19.35643,-81.13871,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22124,19.35845,-81.123483,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22125,19.35785,-81.11499,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22132,38.03609265913954,14.042716026306154,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22134,38.03730526364641,14.03981387615204,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22136,19.356167,-81.095517,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22137,19.350467,-81.084283,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22138,38.040723263759794,14.018683433532717,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22142,19.354917,-81.162,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22149,19.292222,-81.087778,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22153,19.290556,-81.112222,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22160,19.2906,-81.125767,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22163,19.290117,-81.146017,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22165,19.291111,-81.15,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22168,19.289211,-81.193993,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22265,44.21758161000304,-76.51849865913391,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22285,9.561776254594895,-79.68456745147706,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22286,9.5642,-79.6952,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22382,18.0212471,-63.1137851,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22383,18.0366211,-63.10512711,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22386,42.29007217098532,27.76575554877351,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22387,42.65539285122138,27.731970548629764,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22388,42.65638703876242,27.733660173808335,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22389,42.65684467530426,27.73354753933607,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22390,42.658446376678796,27.723248050243395,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22391,42.655526988563224,27.736046951910854,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22392,42.654832627430885,27.733215093612674,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22393,42.657120833657046,27.73634778472575,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22394,42.657511398376485,27.742307959134767,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22395,42.65831224563417,27.740596534565103,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22396,42.65871858290933,27.7393197472832,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22398,-33.38042605929805,-71.73797607421876,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22399,44.29852904144917,9.218988418579103,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22402,12.167177,-68.287185,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22408,40.98210113065513,9.645481109619142,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22409,40.99881607826166,9.662261009216309,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22410,40.99262945014419,9.658827781677248,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22411,40.993957518732024,9.660844802856447,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22412,40.98579433258918,9.654579162597658,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22413,40.993325879691085,9.659954309463503,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22414,40.99528556056635,9.664750099182129,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22415,40.99062110048719,9.658098220825197,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22416,40.99139853341813,9.657926559448244,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22418,40.989746477482456,9.656767845153809,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22420,40.999301914519215,9.6610164642334,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22422,40.984952041582275,9.653463363647463,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22423,40.99408708496676,9.663419723510744,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22428,44.981860167782784,14.469337463378908,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22444,40.62779648132571,14.341149330139162,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22445,40.618611,14.324722,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22452,51.22677540342058,-115.5014991760254,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22453,51.244724592848236,-115.49437522888185,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22454,50.798204798990135,-114.84712600708009,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22527,42.74341933372099,9.46725368499756,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22533,18.02880555555555,-63.12805555555555,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22551,46.642129668734164,-111.7149066925049,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22596,9.914400363514883,104.01003599166872,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22602,-32.995526786415645,137.75157094001773,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22636,36.53489852204619,31.987187862396244,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22637,36.53070019547721,31.987370252609256,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22638,41.4081825840887,13.7641578912735,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22639,24.704420062373362,35.090852379798896,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22641,18.435,110.14,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22668,44.36684541593847,-1.1992692947387698,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22670,41.30221024087558,9.401555927179288,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22671,27.40556626503679,33.69691371917725,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22682,18.728851713580486,-68.45263262589444,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22683,5.879886397184473,95.25788060174098,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22690,8.319722222222222,79.69305555555556,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22691,8.180277777777777,79.67527777777778,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22702,8.1725,79.67782777777778,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22762,49.1405,2.2847,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22834,39.41935334838333,-9.508388042449953,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22835,5.451061885624804,73.3676862716675,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22838,5.418293780574795,73.35279464721681,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22842,5.485707832376069,73.40210323358895,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22843,5.469389029646324,73.37541103363039,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22848,5.511765727468573,73.4978485107422,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22852,-26.840882133382475,32.89345264434815,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22856,39.47516051218389,-9.544211631273281,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22900,26.785326,33.98729,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22901,26.643239,34.048862,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22906,39.41854938533008,-9.50902641080571,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22909,39.41661817845894,-9.49748755197398,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22910,39.40886794754102,-9.512078760314298,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22914,5.533849966410449,73.46566199268212,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22922,5.526545599383191,73.45892350794995,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
22989,37.73664798844239,-0.6917523989740749,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
23003,43.33881841415866,16.411085128784183,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
23093,28.652915642988262,-17.75944232940674,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
23103,40.02794305431511,9.708008766174318,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
23105,40.073079953269854,9.733006954193117,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
23110,40.08677279366354,9.732298851013185,MAP_ID_NOT_PRESENT_IN_PADI_SITE_LIST
